id,ean13,description,unit_id,number,brand,category_id
2955,"8410134069002","Aceitunas Rellenas con Alcaparr Bulerias Lat 200 Grm",1,200,"BULERIAS",\N
2956,"7798159713317","Agua Saborizada S Gas Pera Carrefour x 1.5 Lt",6,1500,"CARREFOUR",\N
2957,"0779167500011","Aceitunas Verdes",1,100,"CASTELL",\N
2958,"7794270000206","Arroz Nutrimax Largo Fino 0000 x 1000 Gr",1,1000,"NUTRIMAX",\N
2959,"7790520012425","Mr Musculo Mr Musculo Cocina Advanc Mr Musculo Repuesto x 0.55 Kg",3,0.55,"MR MUSCULO",\N
2960,"7798062542349","Agua Saborizada Fru Lim Doble Sabor Levite X600Cc",2,600,"VILLA DEL SUR LEVITÉ DUET",\N
2961,"7790950128444","Bebida a Base de Hierbas Serrano Terma Serrano x 1.75 Lt",4,1.75,"TERMA",\N
2962,"7793008002901","Polvo Decolorante Issue Semi Di Lino Sobre x 1 Un",1,30,"ISSUE",\N
2963,"7794321073630","Esponja Spunita Task Plata Paquete x 1 Un",5,1,"TASK",\N
2964,"7790250044284","Pañales Xg Ultraprotect Babysec 20 Cu",5,6,"BABYSEC",\N
2965,"7792180005632","Chipa Mama Cocina Plus x 250.00 Gr",1,250,"MAMA COCINA PLUS",\N
2966,"7790895003264","Agua Mineral sin Gas Kin x 5 x Lt",4,5,"KIN",\N
2967,"7792180005328","Aceite de Girasol Alto Oleico Cañuelas Pet x 1 Lt",4,1,"CAÑUELAS",\N
2968,"7798033332412","Limpiador Liquido Limon Carrefour x 900 Cc",6,900,"CARREFOUR",\N
2969,"7798033339442","Huevo Color Carrefour Cristal x 6 Uni",5,6,"CARREFOUR",\N
2970,"7798181480515","Miel de Abejas Nectar de Los Dioses Doy 500 Grm",1,500,"NEC DE LOS DIOS",\N
2971,"7790040047020","Galletitas Crackers Lacteadas Criollitas 3X118 Grs",5,3,"CRIOLLITAS",\N
2972,"7798136290237","Medallon de Carne Supercongelado Carrefour x 4 Uni",1,276,"CARREFOUR",\N
2973,"7798159717810","Hamburguesa Carrefour Caja x 12 Uni",1,996,"CARREFOUR",\N
2974,"7790480088942","Mate Cocido en Saquitos La Tranquera x 100 Un",1,300,"LA TRANQUERA",\N
2975,"7795323002451","Formula Lactea Nutrilon Prem 4 en Polvo x 800.00 Gr",1,800,"NUTRILON PREM 4",\N
2976,"7790290000035","Fernet Lata Branca 750 Cc",4,0.75,"BRANCA",\N
2977,"7798062547863","Agua Mineral Natural Saborizada sin Gas x 1500.00 C01",6,1500,"(BLANK)",\N
2978,"7791014001512","Preservativos Tulipan Blister x 6 Un",5,6,"TULIPAN",\N
2979,"7790339001399","Cabos Metalicos Fiorentina Grip Marron 1,2M x 170.00 Gr",1,170,"FIORENTINA",\N
2980,"7790895064333","Jugo Listo para Beber Naranja x 1 Ltr",4,1,"CEPITA",\N
2981,"7790261040008","Calamares en Aceite Supremacia x 180 Gr",1,180,"SUPREMACIA",\N
2982,"7793090104064","Jabon Liquido de Aloe Komili x 310 Ml.",2,310,"KOMILI",\N
2983,"7796373113401","Cebolla de Verdeo La Parmesana Sobre x 20 Gr",1,20,"PARMESANA",\N
2984,"7790990993613","Jabon en Polvo Concentrado Gran Federal x 2.25L",3,2.25,"GRAN FEDERAL",\N
2985,"7798091030114","Cerveza Porter Antares x 500 Cc",6,500,"ANTARES",\N
2986,"7790315001061","Agua Saborizada Cero Manzana S G Vds Levitex1.5 Lt",4,1.5,"VILLA DEL SUR LEVITE CERO",\N
2987,"7794000599130","Knorr Sabor Champ y Hon 4X10X4 Knorr Champignon y Hongos x 30.00 Gr",1,30,"KNORR",\N
2988,"7790070013491","Aceite de Girasol Ideal x 900 Cc",6,900,"IDEAL",\N
2989,"7793551000683","Aceitunas Vdes Descaroz Band Marvavic x 200 Cc",6,200,"MARVAVIC",\N
2990,"7791290009615","Detergente Liquido para Ropa Fina Ala Camellito 900 Cc",6,900,"ALA CAMELLITO",\N
2991,"7793360106033","Jugo Liquido Bc La Campagnola Naranja x 1.00 Lt",4,1,"BC LA CAMPAGNOLA",\N
2992,"7798004720088","Polenta Instantanea Del Campo x 500 Grs",1,500,"DEL CAMPO",\N
2993,"7806810005333","Paño Microfibra Task Multiuso Cja x 1 Uni",5,1,"TASK",\N
2994,"7790520012104","Glade Toque Full Caricias de Bebe",1,9,"GLADE",\N
2995,"7798096051411","Esponja de Baño Estilo Spa Ovalada Soft Masage Bolsa x 1 Un",5,1,"ESTILO SPA",\N
2996,"7501059273283","Cafe en Capsula Chococino Nescafe Dolce Gusto x 16 Un",5,16,"NESCAFE",\N
2997,"7790380015949","Caram. Flynn Paff Tutti Frutti Flynn Paff x 16.00 Pc",5,16,"FLYNN PAFF",\N
2998,"7791376000987","Galletitas Anillos Coco Gold Mundo Bolsa x 250 Grs",1,250,"GOLD MUNDO",\N
2999,"7790828104204","Acondicionador C Extra Seda Rizos Perf Duc X350Cc",6,350,"DUC",\N
3000,"7791019002293","Cereal 3 Arroyos Copos de Maiz Runner Est x 300 Gr",1,300,"3 ARROYOS",\N
3001,"0000077946652","Chicles Beldent Menta Mango Blister x 10 Gr",1,10,"BELDENT",\N
3002,"4023103074064","Balde Vileda con Escurridor x 1 Un",5,1,"VILEDA",\N
3003,"7791520000184","Crema para Peinar Tresemme Blindaje Platinum Botella x 200 Ml",2,200,"TRESEMME",\N
3005,"0645554009163","Budin La Cumbre Mixto Paquete x 200 Gr",1,200,"LA CUMBRE",\N
3006,"7790550001246","Cafe Molido Super Cabrales x 500 Gr",1,500,"CABRALES",\N
3007,"7794640171581","Cepillo Dental Sensodyne Soft Multi Protection Blister x 1 Un",5,1,"SENSODYNE",\N
3008,"7793260000240","Esponja de Baño Bijou Anatomica Soft Bolsa x 1 Un",5,1,"BIJOU",\N
3009,"7791130001311","Lavado a Mano Ropa Delicada Woolite Liq.Para Lavar x 450.00 Ml",2,450,"WOOLITE",\N
3010,"7794580000026","Arroz Largo Ancho 00000 Mocovi x 500 Grs",1,500,"MOCOVI",\N
3011,"7791337090118","Yogur Entero con Rocklets Yogurisimo x 170 Gr",1,170,"YOGURISIMO",\N
3012,"7790290001193","Fernet Branca x 750 Cc",6,750,"BRANCA",\N
3013,"7791249008881","Chocolate Cadbury con Pasas de Uva Tab 170 Grm",1,170,"CADBURY",\N
3014,"7798159716141","Tapa Empanada Criolla Carrefour x 20 Uni",5,20,"CARREFOUR",\N
3015,"7791293025247","Desodorante Aero Musk Impulse x 75 Cc",1,58,"IMPULSE",\N
3016,"7790070410634","Polvo para Preparar Gelatina Exquisita Frutilla Vit y Zinc x 0.05 Kg",3,0.05,"EXQUISITA",\N
3017,"7793482000455","Dulce de Mosqueta Light Masseube x 260 Gr",1,260,"MASSEUBE",\N
3018,"7793620003096","Pañuelos Kleenex Classic Caja x 100 Un",5,100,"KLEENEX",\N
3019,"7791337031517","Flan de Vainilla con Caramelo Danette x 2 U x 95 Gr",1,95,"DANETTE",\N
3020,"7793046007777","Mermelada de Ciruela Light Frasco Cormillot x 390 Gr",1,390,"CORMILLOT",\N
3021,"7622300446048","Galletita Pepitos Pepitos Rellenos Chocolate 36 x 128 x 128.00 Gr",1,128,"PEPITOS",\N
3022,"7506339398069","Male Premium Razor Mach3 Turbo M3 Turbo Razor 1 Up 30Itxcs Arg x 1.00 Un",5,1,"MACH3 TURBO",\N
3023,"7791600192044","Colonia Colbert Frasco x 60 Ml",6,60,"COLBERT",\N
3024,"7790742166104","Queso Untable Light Gruyere Finlandia x 200 Gr",1,200,"FINLANDIA LA SERENISIMA",\N
3025,"7791435000033","Manteca Inty x 100 Gr",1,100,"COOPERATIVA DE TRABAJO LA CABAÑA LTDA",\N
3026,"7798108348843","Acondicionador Kids Durazno Carrefour X 350 Cc",5,1,"CARREFOUR",\N
3027,"7790740502294","Acondicionador Plusbelle Effect Reparacion Total 2 x 360.00 Gr",1,360,"PLUSBELLE EFFECT",\N
3028,"7793253099237","Limpiador Poett Repuesto Fraganza Suavidad x 250.00 Gr",1,250,"POETT",\N
3029,"7790520014498","Desodorante Glade Toque Bebe x 9.00 Gr",1,9,"GLADE TOQUE",\N
3030,"7794000598980","Knorr Sbr Cub Pan Cebolla 10X1 Knorr Panceta y Cebolla x 38.00 Gr",1,38,"KNORR",\N
3031,"7791564012501","Queso Untable Fundido Fontina Adler x 100 Gr",1,100,"ADLER",\N
3032,"7797330004374","Mermelada Light de Damasco Grandiet x 340 Gr",1,340,"GRANDIET",\N
3033,"7791520009750","Polvo Desodorante Veritas Fresco x 4.98 Kg",3,4.98,"VERITAS",\N
3034,"7790040107830","Galletita Cereal Mix Dulce Seca Semillas y Chia x 230.00 Gr",1,230,"CEREAL MIX",\N
3035,"7899706126878","Coloracion Loreal Excellence T5.30 Cja x 1 Uni",5,1,"LOREAL",\N
3036,"7798127480036","Aceite Krol de Canola x 500 Ml",5,1,"ACEITE KROL",\N
3037,"7790613001114","Cera para Pisos Nueva Formula Liquida Roble Oscuro Suiza x 0.85 Kg",3,0.85,"SUIZA",\N
3038,"7793940707001","Leche Descremada Fibra activa La Serenisima x 1000 Cc",4,1,"LA SERNISIMA",\N
3039,"7798101343005","Galletitas Cantuccini con Almendras Koo X 180 Grs",5,1,"KOO",\N
3040,"7500435012461","Shampoo Liso Extremo Max Por V Pantene x 400 Ml",6,400,"PANTENE",\N
3041,"7506309895406","Shampoo Anticaspa Relax Head & Shoulders x 400 Ml",2,400,"HEAD & SHOULDERS",\N
3042,"7790580103422","Chocolate Cofler Aireado Choc C Leche Rell C Choc Bco Air x 55.00 Gr",1,55,"COFLER AIREADO",\N
3043,"7791520081169","Acondicionador Liso y Sedoso Tresemme x 750 Cc",3,9.79,"TRESEMME",\N
3044,"7791905003434","Detergente Ultra Limon Vencedor x 600 Cc",2,600,"VENCEDOR",\N
3045,"7506309897547","Shampoo Anticaspa ProteMlion Caida Head & Shoulders x 400 Ml",2,400,"HEAD & SHOULDERS",\N
3046,"7793126001398","Dulce de Grosella Patagonia Berries x 220 Gr",1,220,"PATAGONIA BERRIES",\N
3047,"7506309877655","Acondicionador Brillo Extremo Pantene x 400 Cc",2,400,"PANTENE",\N
3048,"7793360986307","Jardinera con Choclo La Campagnola x 300 Gr",1,300,"LA CAMPAGNOLA",\N
3049,"7797257000640","Agua Ivess x 5 Lt",4,5,"SIN MARCA",\N
3050,"7790580984113","Jugo en Polvo Naranja Bc La Campagnola x 9.7 Grs",1,9.7,"BC",\N
3051,"7790117061218","Bolsas de Residuos Asurin 50 x 70 Biodegradable Bolsa x 30 Un",5,30,"ASURIN",\N
3052,"7791102044490","Anana Rodajas P° Precio",1,836,"COOPERATIVA",\N
3053,"8004690158845","Fideos Tagliatelle La Molisana Est x 250 Gr",1,250,"LA MOLISANA",\N
3054,"7791376000185","Galletitas Pepitas Gold Mundo 500 Gr",1,500,"GOLD MUNDO",\N
3055,"7798014460103","Edulcorante C Stevia Dulri x 15 Grs",5,25,"STEVIA DURLI",\N
3056,"7790753744018","Barra de Cereal Cereanola Manzana 6 Un Est x 126 Gr",5,6,"CEREANOLA",\N
3057,"7790520011237","Glade Sensations en Gel Floral Perfection Repuesto x 8.00 Gr",1,8,"GLADE SENSATIONS",\N
3058,"7891010980092","Acondicionador Johnson`S Baby Frag.Prol. x 200 M",5,1,"ACOND.JOHNSON`S BABY",\N
3059,"3014260010669","Cepillo Dental Oral-B 3D Luxe Blister x 1 Un",5,1,"ORAL B",\N
3060,"0038000846809","Papas Fritas Pringles Crema y Cebolla Lata x 137 Gr",1,137,"PRINGLES",\N
3061,"7791819000406","Acondicionador Hadibell Multivitaminas x 950 Cc",2,950,"DOVE",\N
3062,"7791812000038","Fideos Secos de Alto Valor Nutricional Alimentos Dr Cormillot - Pasta Piu Fusilli x 500 Gr",1,500,"ALIMENTOS DR CORMILLOT  PASTA PIU",\N
3063,"7891132001675","Aderezo Sazon para Aves-Arroz Pescados Paq x 60 Grm",1,60,"SAZON",\N
3064,"7891010601539","Toalla Femenina Nocturna Ultraf Siempre Libre x 8U",5,8,"SIEMPRE LIBRE",\N
3065,"7891962032283","Obleas Fresa Bauducco x 140 Gr",1,140,"BAUDUCCO",\N
3066,"7791600030124","Colonia Ciel Frasco x 50 Ml",2,50," ",\N
3067,"7790480000388","Yerba Mate con Palo Trilam La Tranquera x 1 Kg",3,1,"LA TRANQUERA",\N
3068,"7790310004012","Panes Deshidratados (Gondola) Twistos Crackets Original x 100.00 Gr",1,100,"TWISTOS",\N
3070,"7622300868727","Jugo en Polvo Multifruta Vitaminas Tang x 18 Grs",1,18,"TANG",\N
3071,"7791828000046","Papel Higienico Felpita 12 x 4 Blanco 30 Mts x 4.00 Un",5,4,"FELPITA",\N
3072,"7790040374607","Galletita Saladix Jamon y Queso x 80.00 Gr",1,80,"SALADIX",\N
3073,"7790130000058","Vinagre de Alcohol Menoyo x 1 Lt",4,1,"MENOYO",\N
3074,"7793567017439","Aceitunas Verdes Atilio Avena Rellenas con Pimiento Frasco x 330 Gr",1,330,"ATILIO AVENA",\N
3075,"7798031154139","Fideos Coditos Knorr x 500 Gr",1,500,"KNORR",\N
3076,"7790080026771","Queso Untable Light Azul Frances Tent Tholem x 190 Gr",1,190,"THOLEM TENTACIONES",\N
3077,"7790520008411","Klaro Klaro Lavanderia Otras Klaro Klaro Klaro Apresto Liquido Doy Pack x 1.93 Cc",6,1.93,"KLARO",\N
3078,"7793360005169","Atun al Natural La Campagnola x 300 Gr",1,300,"LA CAMPAGNOLA",\N
3079,"7622300742621","Alfajor Glaseado Terrabusi x",1,1210,"TERRABUSI",\N
3080,"7896111945926","Esmalte para Uñas Impala Cafe Creme Bli x 1 Uni",5,1,"IMPALA",\N
3081,"0645554006001","Galletitas Dulces La Cumbre Frutas Citricas Bsa x 170 Gr",1,170,"LA CUMBRE",\N
3082,"0084773610581","Marisco Robinson Crusoe Surtido x 190.00 Gr",1,190,"ROBINSON CRUSOE",\N
3083,"7791130683692","Limpiador Liquido Tropical Procenex x 900 Cc",6,900,"PROCENEX",\N
3084,"7791290011106","Ala Matic Mult Rem Manchas Dif Ala Matic Multiaccion Remueve Manchas Dificil x 3.00 Kg",3,3,"ALA MATIC",\N
3085,"7500435011518","Pañales Talle Xg Confort Sec Pampers x 18 Uni",5,18,"PAMPERS",\N
3086,"7898587774987","Shampoo Oleo Nutricion Profunda Elvive x 400 Ml.",2,400,"LOREAL PARIS",\N
3087,"7793530000130","Pepinos Los Montes Cortados Dulces en Vinagre Frasco x 660 Gr",1,660,"LOS MONTES",\N
3088,"7795184006407","Mermelada de Damasco Light Frasco Noel x 390 Gr",1,390,"NOEL",\N
3089,"7794640171284","Crema Hinds Vitamina A Botella x 150 Ml",2,150,"HINDS",\N
3090,"7791102007846","Anana Rodajas Cooperativa",1,227,"COOPERATIVA",\N
3091,"7622300871611","Polvo para Mousse Royal Chocolate Est x 65 Gr",1,65,"ROYAL",\N
3092,"7798131250052","Lavandina Heroe Clasica 25 Grs Cl L x 1000.00 Cc",6,1000,"HEROE",\N
3093,"7790010669078","Toalla Femenina Especial Adapt Siempre Libre X16Un",5,16,"SIEMPRE LIBRE",\N
3094,"7790580105860","Jugo en Polvo Naranja Arcor x 20 Grs",1,20,"ARCOR",\N
3095,"7790380029007","Caramelos Flynn Paff Uva Bolsa x 144 Gr",1,128,"FLYNN PAFF",\N
3097,"7790170904767","Cafe Instantaneo Torrado Intenso La Morenita x 100 Gr",3,0.1,"LA MORENITA",\N
3098,"3045140118502","Chocolate Milka Avellanas Enteras Paq x 100 Grm",1,100,"MILKA",\N
3099,"7792799000271","Awafrut Agua sin Gas Naranja Durazno Pet x 500Cc",6,500,"AWAFRUT",\N
3100,"7798136290206","Hamburguesa Supercongelada Carrefour x 12 Uni",1,996,"CARREFOUR",\N
3101,"7613035163768","Leche Condensada Light Nestle x 395 Cc",3,0.4,"NESTLE",\N
3102,"7791290009370","Comfort Conc Acei Esen Roma Bo Comfort Concentrado Aceites Esenciales Roma x 500.00 Ml",2,500,"COMFORT",\N
3103,"8033102690086","Galletitas Rellenas Crema Limon Grisbi X 150 Grs",5,1,"GRISBI",\N
3104,"7793530000055","Chucrut Frasco Los Montes x 660 Gr",3,0.66,"LOS MONTES",\N
3105,"7798100661292","Salsa Pomarola Canale x 350 Gr",1,350,"CANALE",\N
3106,"7797222006882","Esponja Tao Desmaquillante Bolsa x 1 Und",5,1,"TAO",\N
3107,"7798105731174","Clips Largos Mas Accesorios Rubios Blister x 12 Un",5,12,"MAS ACCESORIOS",\N
3108,"7790463000046","Autobrillo Blem Negro x 1.70 Cc",6,1.7,"BLEM",\N
3109,"7798175714138","(P) Desodorante+Aftershave Titanium Kosiuko X 1Uni",5,1,"KOSIUKO",\N
3110,"7506339349054","Desodorante Aero After Party Old Spice x 150 Cc",1,96,"OLD SPICE",\N
3111,"7790645003322","Ananas Gentleman en Trozos Lata x 825 Gr",1,825,"GENTLEMAN",\N
3112,"7509552909616","Elv Inst Miracl Keraliso Ct 200Ml Loreal Paris Elv Inst Miracl Keraliso Ct 200Ml x 200.00 Ml",2,200,"LOREAL PARIS",\N
3114,"7500435004633","Jabon Liquido P Ropa Agua Fria Ariel x 800 Cc",2,800,"ARIEL",\N
3115,"7794000792524","Alimento a base de Soja Ades Ades Manzana 12 x 330 Ml",2,330,"ADES",\N
3117,"7790080067606","Yogur Entero Bebible Frutilla Sancor x 1 Lt",4,1,"SANCOR YOGS",\N
3118,"7798127670031","Miel Liquida Las Quinas Premium Fra 500 Grm",1,500,"LAS QUINAS",\N
3119,"7793680000387","Coloracion 919 Negro Azulado Kit x 1 Un",5,1,"919",\N
3120,"7891962001951","Obleas Vainilla Bauducco x 100 Gr",1,100,"BAUDUCCO",\N
3121,"7793360986208","Jardinera de Verduras La Campagnola x 300 Gr",1,300,"LA CAMPAGNOLA",\N
3122,"0000077933911","Caramelos Halls Mentol Paquete x 28 Gr",1,28,"HALLS",\N
3123,"7791130816816","Limpiador Desinfectante Original Espadol 900 x Cc",2,900,"DETTOL ESPADOL",\N
3124,"7798123660289","Almendra Postrefino Peladas Tostadas Saladas Paquete x 100 Gr",1,100,"POSTREFINO",\N
3125,"7622300868635","Jugo en Polvo Naranja Mango Tang x 18 Grs",1,18,"TANG",\N
3126,"7798080521272","Aceto Balsamico La Toscana Bot x 500 Gr",3,0.5,"LA TOSCANA",\N
3127,"7796989007965","Pionono Vainilla Bimbo x 180.00 Gr",1,180,"BIMBO",\N
3128,"7790742196606","Leche en Polvo Descremada Fortificada La Serenisima x 200 Gr",1,200,"LA SERENISIMA",\N
3129,"7798159715854","Suavizante Ropa Brisa de Otono Carrefour Dp x 900C",2,900,"CARREFOUR",\N
3130,"7790520011206","Glade Sensations en Gel Nectar de Flores Repuesto x 8.00 Gr",1,8,"GLADE SENSATIONS",\N
3131,"7793253000851","Limpiador Liquido Solo P Ti Libre Enjuague Poett X1.8",1,1846,"POETT",\N
3132,"7792170042012","Gat Pet 500 Gatorade Naranja x 500.00 Ml",2,500,"GATORADE",\N
3133,"7798053650381","Molinillo Mariscos Indo Frasco x 50 Gr",1,50,"INDO",\N
3134,"7791290010277","Limpiador Antigrasa Nueva Formula Gatillo Cif x 500 Ml",2,500,"CIF",\N
3135,"7793253098803","Perfume para Ropa Poett Frescura de Rocio Fraganza x 250.00 Cc",6,250,"POETT",\N
3136,"7790040377806","Galletitas Original Criollitas Pack 3 x 100 Grs",1,300,"CRIOLLITAS",\N
3137,"7796039001622","Aceite de Girasol Legitimo x 3000 Cc",4,3,"LEGITIMO",\N
3138,"7794778000609","Agua Ivess x 8 Lt",4,8,"IVESS",\N
3139,"7793253098773","Perfume para Ropa Poett Sedosa Primavera Fraganza x 250.00 Ml",2,250,"POETT",\N
3140,"7790080067903","Yogur Entero con Cereales Sancor x 165 Gr",1,165,"SANCOR YOGS",\N
3141,"7790580060206","Caramelos Sugus Varios Sabores Bolsa x 700 Gr",1,700,"SUGUS",\N
3142,"7794940000512","Edulcorante Sobres C Sacarina 1A10 Hileret Cj X200",1,160,"HILERET",\N
3143,"7792180004758","Pan Rallado Fortificado Mama Cocina Plus x 1 Kg",3,1,"MAMA COCINA PLUS",\N
3144,"7798141718238","Papel Higienico Doble Hoja Carrefour 4 x 30 Mts",1,100,"CARREFOUR",\N
3145,"0043646510250","Mostaza Dijon Maille Pomo x 250 Ml",2,250,"MAILLE",\N
3146,"7506339347661","Acondicionador Rep Rejuven Maxpro V Pantene X200Cc",2,200,"PANTENE",\N
3147,"7790117000071","Bolsa de Residuos Asurin 45 x 60 Paquete x 30 Un",5,30,"ASURIN",\N
3148,"7798141716395","Lavavajilla Cremoso Colageno Carrefour x 750 Cc",6,750,"CARREFOUR",\N
3149,"7790520012159","Limpiadores para El Hogar Incoloro Ceramicol x 900 Cc",3,0.9,"CERAMICOL",\N
3150,"7794520431125","Papas Fritas Krach-Itos Corte Americano Bolsa x 120 Gr",1,120,"KRANCH-ITOS",\N
3151,"7798096056720","Jabon Liquido Estilo Spa Aloe Botella x 300 Ml + Esponja",2,300,"ESTILO SPA",\N
3152,"7790410000389","Perfume Ropa Delicare Melon Gat 250 Ml",2,250,"DELICARE",\N
3153,"7899706115186","Coloracion Nutrisse T 60 Cja x 1 Uni",5,1,"NUTRISSE",\N
3155,"7891010617400","Jabon Dulces Sueños Johnson s Baby x 83 Gr",1,83,"JOHNSON´S BABY",\N
3156,"7797222050625","Broches Tao Bombin Mini Bolsa x 2 Un",5,2,"TAO",\N
3157,"7792222042502","Chocolate Nugaton Black Pak 81 Gr x 3 Uni",1,81,"NUGATON",\N
3158,"7790065000864","Film Adherente Rolopac Autoadherente 30 Cm",7,300,"ROLOPAC",\N
3159,"7792129002692","Alimento Dietetico Equalsweet Stevia a Ba Dextrosa y Ext Estevia Pol x 50.00 Gr",1,50,"EQUALSWEET STEVIA",\N
3161,"7798148290768","Papilla para Bebe Nutribaby Vegetales con Arroz y Carne x 113 Gr",1,113,"NUTRIBABY",\N
3162,"7794906000174","Premezcla Bizcochuelo Sabor Chocolate Kapac sin TACC x 500 Gr",1,500,"KAPAC",\N
3163,"7794640171512","Crema Hinds Anti-Age Manos Pomo x 90 Ml",2,90,"HINDS",\N
3164,"7790740502461","Acondicionador Lacio Cuidado Plusbelle x 1 Lt",3,1,"PLUSBELLE",\N
3165,"7506339347593","Shampoo Restauracion Maxpro V Pantene x 200 Ml",2,200,"PANTENE",\N
3166,"7790990572276","Jabon de Lavar Zorro Zorro Suavizante x 150.00 Gr",1,150,"ZORRO",\N
3167,"7790279000070","Porotos de Soja Ramoneda Paquete x 500 Gr",1,500,"RAMONEDA",\N
3168,"7791293022628","Antitranspirante Aero Aquashield Rexona x 150 Cc",1,90,"REXONA AEROSOL",\N
3169,"7796039001653","Aceite Cleo Soja Girasol B1 x 900 Cc",6,900,"SIN MARCA",\N
3170,"7792459085938","Fibra Esponja La Gauchita Verde Paquete x 2 Un",5,2,"GAUCHITA",\N
3171,"7798080520589","Aceite Oliva La Toscana Lata x 1 Lt",5,1,"ACEITE OLIVA LA TOSC",\N
3172,"7793755000090","Gaseosa Talca Pomelo Regular Pet x 3 Lt",2,3000,"TALCA",\N
3173,"7798073134793","Te Patagonia Verde con Jazmin x 30.00 Gr",1,30,"PATAGONIA",\N
3174,"7790538009585","Galleta de Arroz sin Sal Semillas Lino y Sesamo Macrobioticas x 102 Gr",1,102,"MACROBIOTICAS",\N
3175,"7793940305009","Leche Armonia Entera Ultra Fortificada Sachet x 1000 Cc",4,1,"ARMONIA",\N
3176,"7790520987037","Liquido Baño Accion Total Reparador Economico Lysoform x 500 Cc",6,500,"LYSOFORM",\N
3177,"7790773034502","Palitos Brochette Ideal Bolsita x 25.00 Un",5,25,"IDEAL",\N
3178,"7509552900996","Crema Loreal Age Re-Perfect Pro-Calcium Noche Pote x 50 Ml",2,50,"LOREAL",\N
3179,"7790127731729","Aceituna Linea Selecta Verde x 330.00 Gr",1,330,"LINEA SELECTA",\N
3180,"7792222003190","Gomitas Billiken Frutales Bolsa x 800 Gr",1,800,"BILLIKEN",\N
3181,"7790250031529","Papel Higienico Higienol Humedo Caja x 42 12 x 504 Un",5,504,"HIGIENOL",\N
3182,"7798090240071","Miel Liquida Sweet Nature Frasco x 300 Gr",1,300,"SWEET NATURE",\N
3183,"7501056332068","Crema Ponds Anti Arrugas Rejuveness Noche Pote x 50 Gr",1,50,"POND'S",\N
3184,"7793150000374","Limpiador Liquido Nh3 Frag. Primavera Botella x 4 Lt",4,4,"NH3",\N
3185,"7790843000314","Aceite de Girasol Refinado Vicentin 0500Cc x 0.00 C01",6,0,"VICENTIN",\N
3186,"7791293020198","Antitranspirante Aero Pure Dove x 100 Gr",1,100,"DOVE",\N
3187,"7794820014981","Queso Untable Fundido Jamon Milkaut x 190 Gr",1,190,"MILKAUT",\N
3188,"7791376000864","Galletitas C Chips Chocolate Gold Mundo 200 Gr",1,200,"GOLD MUNDO",\N
3189,"7790895008986","Agua Sabor Naranja S Gas Delight Aquarius x 600 Cc",4,600,"AQUARIUS DELIGHT",\N
3190,"7792290278162","Porotos Secos Remoj. 36 x 350 Grs. x 350.00 Gr",1,350,"MONTE",\N
3191,"7790520013200","Mrmusculo Glade Mrmusculo Glade Lim Mrmusculo Glade Marina x 24.60 Gr",1,24.6,"MRMUSCULO GLADE",\N
3192,"7793253001537","Desodorante Poett Intense Primavera Full 9G",1,9,"POETT",\N
3193,"7791813421245","Agua H2Oh con Gas. Pet 1.5 Lt.",4,1.5,"7 UP",\N
3194,"7794000960275","Ketchup Hellmanns C Tom x 250.00 Gr",1,250,"HELLMANNS",\N
3195,"7506309895222","Acondicionador Anticaspa Proteccion Caida Head & Shoulders 400 Cc",2,400,"HEAD & SHOULDERS",\N
3196,"7891024139165","Crema Dental Odolito x 50 Grs",1,50,"ODOLITO",\N
